acta_id,departamento,provincia,municipio,recinto,mesa,candidato_1,candidato_2,candidato_3,candidato_4,votos_nulos,votos_blancos,total_votos,ciudadanos_habilitados,observacion
ACTA-7100504590006,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590006,302,3,5,57,13,27,407,432,
ACTA-7100504590007,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590007,100,11,6,192,37,43,389,422,
ACTA-7100504590008,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590008,43,3,2,21,2,14,85,106,
ACTA-7100504590009,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590009,69,0,2,62,10,20,163,177,
ACTA-7100504590010,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590010,97,0,0,364,35,56,552,555,
ACTA-7100504590011,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590011,156,1,9,476,45,96,783,872,
ACTA-7100504590012,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590012,166,19,3,159,1,34,382,472,
ACTA-7100504590013,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590013,140,4,5,381,23,109,662,814,
ACTA-7100504590014,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590014,205,34,25,462,52,4,782,814,
ACTA-7100504590015,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Central Villa Pereira,7100504590015,13,17,2,528,28,13,601,745,
ACTA-7100504605001,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Prof. Oscar Rojas Caballero,7100504605001,14,0,2,52,5,6,79,83,
ACTA-7100504605002,Santa Cruz,Obispo Santistevan,San Pedro,Unidad Educativa Prof. Oscar Rojas Caballero,7100504605002,147,14,2,196,10,43,412,493,
ACTA-7110104607001,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607001,540,28,15,128,35,130,876,895,
ACTA-7110104607002,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607002,13,0,0,4,0,2,19,22,
ACTA-7110104607003,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607003,138,1,14,305,45,26,529,655,
ACTA-7110104607004,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607004,45,2,0,5,3,4,59,72,
ACTA-7110104607005,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607005,49,3,0,51,10,23,136,173,
ACTA-7110104607006,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607006,15,0,0,11,1,0,27,31,
ACTA-7110104607007,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607007,360,13,2,311,7,68,761,809,
ACTA-7110104607008,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607008,337,6,4,52,18,49,466,564,
ACTA-7110104607009,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607009,185,4,8,264,58,60,579,598,
ACTA-7110104607010,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607010,15,15,15,383,28,77,533,542,
ACTA-7110104607011,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607011,182,11,5,174,25,24,421,532,
ACTA-7110104607012,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607012,505,23,16,71,60,113,788,798,
ACTA-7110104607013,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607013,246,17,26,410,28,10,737,788,
ACTA-7110104607014,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607014,86,2,0,134,12,11,245,251,
ACTA-7110104607015,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607015,54,0,11,241,17,36,359,457,
ACTA-7110104607016,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607016,25,0,1,62,2,20,110,131,
ACTA-7110104607017,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607017,304,7,6,166,51,14,548,626,
ACTA-7110104607018,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607018,529,14,10,117,41,37,748,846,
ACTA-7110104607019,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607019,326,11,6,33,38,70,484,555,
ACTA-7110104607020,Santa Cruz,�uflo de Chaves,Concepci�n,Escuela Vicente Donoso (Aguas Calientes),7110104607020,119,1,7,170,42,57,396,482,
ACTA-7110104627001,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627001,59,0,2,12,0,1,74,87,
ACTA-7110104627002,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627002,1,0,0,69,4,7,81,89,
ACTA-7110104627003,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627003,62,2,3,508,35,60,670,687,
ACTA-7110104627004,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627004,232,21,9,247,5,25,539,602,
ACTA-7110104627005,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627005,33,0,5,204,24,17,283,288,
ACTA-7110104627006,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627006,87,21,8,284,2,53,455,457,
ACTA-7110104627007,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627007,13,4,1,108,3,3,132,150,
ACTA-7110104627008,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627008,56,1,3,61,10,3,134,148,
ACTA-7110104627009,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627009,213,22,9,251,1,36,532,548,
ACTA-7110104627010,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627010,75,15,4,186,10,50,340,344,
ACTA-7110104627011,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627011,1,9,20,636,80,52,798,857,
ACTA-7110104627012,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627012,285,20,0,459,86,74,924,930,
ACTA-7110104627013,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627013,132,0,6,263,10,47,458,503,
ACTA-7110104627014,Santa Cruz,�uflo de Chaves,Concepci�n,U.E. Canaon,7110104627014,103,5,2,57,15,15,197,221,
ACTA-7110204641001,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641001,44,2,0,8,4,5,63,75,
ACTA-7110204641002,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641002,77,24,9,345,9,92,556,650,
ACTA-7110204641003,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641003,376,25,18,225,33,40,717,840,
ACTA-7110204641004,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641004,40,18,3,271,19,33,384,389,
ACTA-7110204641005,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641005,82,18,11,439,17,87,654,779,
ACTA-7110204641006,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641006,15,1,0,12,2,5,35,37,
ACTA-7110204641007,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641007,127,6,4,335,34,100,606,729,
ACTA-7110204641008,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641008,13,4,5,151,22,0,195,235,
ACTA-7110204641009,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641009,6,0,0,40,3,3,52,52,
ACTA-7110204641010,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641010,232,4,9,311,67,110,733,744,
ACTA-7110204641011,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641011,322,21,13,446,32,13,847,899,
ACTA-7110204641012,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641012,76,23,12,429,61,61,662,689,
ACTA-7110204641013,Santa Cruz,�uflo de Chaves,San Javier,U.E. 14 de Septiembre,7110204641013,71,35,2,613,58,47,826,967,
ACTA-7110304654001,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654001,119,13,22,660,55,29,898,973,
ACTA-7110304654002,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654002,44,13,8,173,15,55,308,355,
ACTA-7110304654003,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654003,127,4,4,121,15,13,284,326,
ACTA-7110304654004,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654004,33,6,7,250,30,49,375,394,
ACTA-7110304654005,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654005,645,1,22,156,49,63,936,959,
ACTA-7110304654006,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654006,311,3,15,68,41,53,491,518,
ACTA-7110304654007,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654007,55,33,10,662,36,148,944,952,
ACTA-7110304654008,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654008,15,34,6,575,83,48,761,892,
ACTA-7110304654009,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654009,360,23,8,15,16,77,499,587,
ACTA-7110304654010,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654010,63,4,0,18,0,2,87,95,
ACTA-7110304654011,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654011,505,4,13,106,31,51,710,800,
ACTA-7110304654012,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654012,56,1,3,192,17,45,314,334,
ACTA-7110304654013,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654013,131,7,14,374,22,91,639,797,
ACTA-7110304654014,Santa Cruz,�uflo de Chaves,San Juli�n,U.E. Rodolfo Illanes,7110304654014,76,7,0,172,26,25,306,347,
ACTA-7110404668001,Santa Cruz,�uflo de Chaves,San Ram�n,U.E. ADRA Juan XXIII,7110404668001,128,5,4,185,0,36,358,387,
ACTA-7110404668002,Santa Cruz,�uflo de Chaves,San Ram�n,U.E. ADRA Juan XXIII,7110404668002,17,4,1,147,4,14,187,202,
ACTA-7110504670001,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670001,31,0,3,161,8,34,237,270,
ACTA-7110504670002,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670002,53,5,4,258,29,65,414,430,
ACTA-7110504670003,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670003,297,20,5,171,36,64,593,607,
ACTA-7110504670004,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670004,183,19,17,369,41,89,718,911,
ACTA-7110504670005,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670005,35,10,7,373,5,64,494,624,
ACTA-7110504670006,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670006,572,31,14,34,83,52,786,844,
ACTA-7110504670007,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670007,191,25,6,330,75,71,698,762,
ACTA-7110504670008,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670008,14,2,0,36,4,7,63,75,
ACTA-7110504670009,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670009,9,3,2,96,0,18,128,132,
ACTA-7110504670010,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670010,94,1,4,28,13,19,159,184,
ACTA-7110504670011,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670011,129,9,3,307,9,37,494,577,
ACTA-7110504670012,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670012,159,28,13,285,54,54,593,677,
ACTA-7110504670013,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670013,4,1,0,20,2,2,29,32,
ACTA-7110504670014,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670014,59,11,9,171,7,31,288,317,
ACTA-7110504670015,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670015,192,7,13,195,40,79,526,655,
ACTA-7110504670016,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670016,143,37,8,496,65,34,783,988,
ACTA-7110504670017,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670017,191,32,22,358,56,4,663,664,
ACTA-7110504670018,Santa Cruz,�uflo de Chaves,San Antonio de Lomer�o,Unidad Educativa Estanzuela,7110504670018,51,4,1,63,14,18,151,161,
ACTA-7110604688001,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688001,124,5,5,40,14,32,220,278,
ACTA-7110604688002,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688002,336,8,7,258,61,133,803,881,
ACTA-7110604688003,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688003,275,6,18,170,66,81,616,765,
ACTA-7110604688004,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688004,189,26,17,447,39,72,790,993,
ACTA-7110604688005,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688005,194,16,25,453,77,11,776,827,
ACTA-7110604688006,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688006,199,4,10,87,34,13,347,376,
ACTA-7110604688007,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688007,66,0,10,443,29,96,644,787,
ACTA-7110604688008,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688008,262,9,13,263,31,125,703,830,
ACTA-7110604688009,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688009,9,0,0,10,1,3,23,27,
ACTA-7110604688010,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688010,405,10,4,93,12,21,545,547,Fecha incorrecta: Realización del escrutinio en un día distinto al fijado oficialmente para la elección.
ACTA-7110604688011,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688011,78,1,0,134,1,46,260,316,
ACTA-7110604688012,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688012,240,16,0,130,9,61,456,580,
ACTA-7110604688013,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688013,132,3,4,8,16,15,178,199,
ACTA-7110604688014,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Colegio San Francisco (Villa Pagador),7110604688014,197,14,8,103,35,1,358,450,
ACTA-7110604702001,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702001,117,2,3,25,22,35,204,231,
ACTA-7110604702002,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702002,81,4,1,81,4,34,205,216,
ACTA-7110604702003,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702003,361,14,18,252,75,92,812,920,
ACTA-7110604702004,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702004,438,28,24,286,25,133,934,968,
ACTA-7110604702005,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702005,232,13,18,208,22,6,499,593,
ACTA-7110604702006,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702006,171,4,3,281,50,53,562,587,
ACTA-7110604702007,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702007,635,10,18,90,26,68,847,847,
ACTA-7110604702008,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702008,28,28,16,569,3,29,673,730,
ACTA-7110604702009,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702009,284,13,1,38,12,26,374,403,
ACTA-7110604702010,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702010,190,2,6,38,4,9,249,260,
ACTA-7110604702011,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702011,79,16,4,255,24,4,382,438,
ACTA-7110604702012,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702012,214,6,6,97,21,27,371,412,
ACTA-7110604702013,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702013,241,25,16,194,29,73,578,603,
ACTA-7110604702014,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702014,74,3,0,103,13,13,206,245,
ACTA-7110604702015,Santa Cruz,�uflo de Chaves,Cuatro Ca�adas,Unidad Educativa Cauta,7110604702015,176,22,11,172,31,11,423,430,
ACTA-7130104717001,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717001,55,13,9,210,29,50,366,380,
ACTA-7130104717002,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717002,132,13,20,383,24,111,683,732,
ACTA-7130104717003,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717003,245,2,17,247,47,27,585,659,
ACTA-7130104717004,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717004,138,19,12,244,11,19,443,537,
ACTA-7130104717005,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717005,24,9,0,149,2,19,203,244,
ACTA-7130104717006,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717006,409,1,9,47,26,68,560,614,
ACTA-7130104717007,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717007,38,2,4,92,2,18,156,177,
ACTA-7130104717008,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717008,41,4,3,157,22,3,230,247,
ACTA-7130104717009,Santa Cruz,Caballero,Comarapa,U.E. Avelino Morida,7130104717009,442,15,22,277,58,20,834,849,
ACTA-7130204726001,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726001,148,3,3,68,23,4,249,251,
ACTA-7130204726002,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726002,135,6,2,82,18,32,275,286,
ACTA-7130204726003,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726003,288,17,4,406,43,58,816,970,
ACTA-7130204726004,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726004,300,11,9,360,77,22,779,940,
ACTA-7130204726005,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726005,13,0,0,4,1,0,18,22,
ACTA-7130204726006,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726006,12,4,3,78,10,13,120,143,
ACTA-7130204726007,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726007,392,32,1,138,71,129,763,961,
ACTA-7130204726008,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726008,5,2,1,61,5,1,75,78,
ACTA-7130204726009,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726009,10,4,2,79,1,18,114,139,
ACTA-7130204726010,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726010,236,2,7,26,7,8,286,348,
ACTA-7130204726011,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726011,424,21,20,135,43,101,744,758,
ACTA-7130204726012,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726012,763,29,10,49,65,41,957,991,
ACTA-7130204726013,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726013,76,10,13,414,41,121,675,836,
ACTA-7130204726014,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726014,44,1,1,13,8,11,78,86,
ACTA-7130204726015,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726015,160,3,5,138,28,4,338,348,
ACTA-7130204726016,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726016,643,10,28,36,75,108,900,921,
ACTA-7130204726017,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726017,254,7,12,289,27,76,665,784,
ACTA-7130204726018,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726018,48,1,3,77,0,6,135,161,
ACTA-7130204726019,Santa Cruz,Caballero,Saipina,U.E. Cochabamba,7130204726019,0,0,0,10,0,0,10,11,
ACTA-7130204745001,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745001,99,3,2,40,4,8,156,186,
ACTA-7130204745002,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745002,137,2,0,30,4,32,205,226,
ACTA-7130204745003,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745003,539,0,5,234,80,24,882,913,
ACTA-7130204745004,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745004,73,26,2,438,5,32,576,600,
ACTA-7130204745005,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745005,317,12,16,382,44,63,834,961,
ACTA-7130204745006,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745006,366,8,1,177,90,105,747,925,
ACTA-7130204745007,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745007,30,1,2,37,3,3,76,83,
ACTA-7130204745008,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745008,17,25,0,702,58,76,878,888,
ACTA-7130204745009,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745009,0,2,0,43,0,4,49,54,
ACTA-7130204745010,Santa Cruz,Caballero,Saipina,Unidad Educativa Ramadas,7130204745010,342,19,20,212,36,30,659,676,
ACTA-7130204755001,Santa Cruz,Caballero,Saipina,Unidad Educativa Estados Unidos,7130204755001,0,0,3,95,6,19,123,126,
ACTA-7130204755002,Santa Cruz,Caballero,Saipina,Unidad Educativa Estados Unidos,7130204755002,397,21,14,58,32,64,586,635,
ACTA-7130204755003,Santa Cruz,Caballero,Saipina,Unidad Educativa Estados Unidos,7130204755003,205,10,16,186,7,70,494,573,
ACTA-7130204755004,Santa Cruz,Caballero,Saipina,Unidad Educativa Estados Unidos,7130204755004,110,0,0,121,3,35,269,305,
ACTA-7130204755005,Santa Cruz,Caballero,Saipina,Unidad Educativa Estados Unidos,7130204755005,509,34,17,88,72,146,866,996,
